"titulo","empresa","ubicacion","publicado","enlace","pagina","contrato","requisitos","descripcion","salario"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 3 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#6C09BFD63259D57D61373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación secundaria"",""Edad: A partir de 18 años""]","Únete a nuestro equipo de Trabajo. Te invitamos a participar en nuestro proceso de selección para la vacante de Asesor de Ventas en nuestras tiendas Charly y Skechers de Outlet Mulza. Tenemos para ti: Sueldo Base Atractivo esquema de Comisiones Prestaciones de Ley desde el primer día Fondo de Ahorro Caja de Ahorro Bono de Puntualidad semanal Bono de asistencia semanal Créditos de empleado Capacitación constante Descuentos en la compañía Requisitos: Secundaria Terminada Mayores de Edad Contar con Rfc INE vigente Gustos por las ventas y atención al cliente Interesados acudir a la sucursal o postularse por este medio.","$ 9,000.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 3 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#1D1A1B05DB18DAFD61373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior - Bachillerato Tecnológico"",""3 años de experiencia"",""Edad: A partir de 18 años""]","Únete a nuestro equipo de Trabajo. Te invitamos a participar en nuestro proceso de selección para la vacante de Gerente de Tienda Charly Galerías las Torres. Tenemos para ti: Sueldo Base Atractivo esquema de Comisiones Prestaciones de Ley desde el primer día Fondo de Ahorro Caja de Ahorro Créditos de empleado Capacitación constante Descuentos en la compañía Requisitos: Licenciatura Terminada Mayores de Edad Contar con Rfc INE vigente Gustos por las ventas y atención al cliente Manejo de Personal Experiencia en manejo de indicadores o tiendas similares mínima de 3 años Interesados postularse por este medio.","$ 13,200.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 3 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#3364E5EE9DEBFC0261373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación secundaria"",""Edad: A partir de 18 años""]","Únete a nuestro equipo de Trabajo. Te invitamos a participar en nuestro proceso de selección para la vacante de Asesor de Ventas Tienda Charly 05 de Mayo zona centro. Tenemos para ti: Sueldo Base Atractivo esquema de Comisiones Prestaciones de Ley desde el primer día Fondo de Ahorro Caja de Ahorro Bono de Puntualidad semanal Bono de asistencia semanal Bono de transporte semanal Créditos de empleado Capacitación constante Descuentos en la compañía Requisitos: Secundaria Terminada Mayores de Edad Contar con Rfc INE vigente Gustos por las ventas y atención al cliente Interesados acudir a la sucursal o postularse por este medio.","$ 9,000.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 3 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#4B1D922276AB3BE961373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación superior - Licenciatura"",""2 años de experiencia"",""Conocimientos: Microsoft Excel, Auditoria, Retail"",""Disponibilidad de viajar: Si""]","Grupo Charly, empresa mexicana líder en la industria, con presencia internacional Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Actualmente contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Orgullosos Patrocinadores varios de equipos de futbol de la liga MX, liga USL. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea innovador, proactivo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de un Analista de Auditoría Retail, esta posición trabaja de forma presencial en la ciudad de León, Guanajuato. Buscamos talento que sea creativo, dinámico y orientado a resultados. Principales Funciones, no limitativas: 1. Estadísticas de cumplimientos de inventarios en los distintos almacenes retail. 2. Seguimiento a entradas y salidas por los diferentes conceptos. 3. Control presupuestal del área. 4. Interacción constante con los gerentes de los más 200 puntos de Venta Retail 5. Concentración y estadísticas de la aplicación de inventarios de Gerentes, Supervisores y Auditores de la empresa. 6. Gestión de pago a proveedores de servicio. 7. Control de entregas de tiendas (Kit de Entregas y responsivas) 8. Preparación de KPI para programación de Auditorias 9. Aplicación de reclasificaciones y ajustes de inventarios. 10. Gestión de cargos a tiendas. 11. Aplicación de auditorías de campo en tiendas a nivel Nacional (Esporádico) . Requisitos: Escolaridad: Lic trunca/ Licenciatura en Contabilidad, Administración de empresas o similares. Experiencia en puestos similares: 2 años de experiencia ejecutando planeas de auditoria interna. Conocimientos: Excel intermedio-avanzado (Tablas dinámicas), SAP, Inventarios de control, Control de Merma, Cumplimiento de Auditorias, Retail, control de la venta. Disponibilidad: El trabajo es 90% en oficina y 10% en campo. Se requiere viajar unas 4 veces al año al interior de la Republica Mexicana. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Los beneficios de trabajar con nosotros incluyen: · Pago semanal · Prestaciones de ley y adicionales a los de la ley · Fondo de Ahorro · Caja de ahorro (a elección del colaborador) · Descuentos especiales para empleado en productos de la marca · Estabilidad laboral · Servicio médico · Convenios empresariales · Obsequio de cumpleaños · Subsidio de comedor · Servicio dental (costos preferenciales) · Apoyo de gastos funerarios (a elección del colaborador)","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Chihuahua, Chihuahua","Hace 3 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#DFE4353EF627BBCC61373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Edad: A partir de 18 años""]","Líder en la venta de calzado deportivo ¡¡¡Busca gente como tú, talento que deja huella!!! SOLICITAMOS VENDEDOR/A DE PISO DE TIENDA PLAZA FASHION MALL Ofrecemos: Sueldo base mensual $9,000 Pago semanal los viernes. Premio de puntualidad $360 mensuales Premio de asistencia $540 mensuales. Apoyo de transporte $540 mensuales Comisiones quincenales Contratación directa con la empresa Prestaciones de ley y superiores desde el primer día IMSS, INFONAVIT, FONACOT, Vacaciones con forme a la ley. Fondo de ahorro 4% del salario base mensual Caja de ahorro Descuento en tiendas Apoyo de gastos funerarios (opcional) Capacitación pagada y constante Obsequio de cumpleaños Actividades: Atención al cliente Recepción, conteo, etiquetado y acomodo de mercancía Limpieza del área de trabajo ¡NOSOTROS TE CAPACITAMOS EN TIENDA! Solo necesitas: Gusto por las ventas, facilidad de palabra, trabajar en equipo y disponibilidad de turno completo. Disponibilidad de rotar turnos Contar con: INE, Constancia de Situación Fiscal, Curp y papelería básica.","$ 9,000.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 3 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#70B6D2EAD014EC7561373E686DCF3405",2,"Contrato para obra o tiempo determinado","[""Educación mínima: Educación superior - Licenciatura"",""Edad: A partir de 24 años""]","Empresa mexicana líder en la industria, con presencia internacional. Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Actualmente contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Orgullosos Patrocinadores varios de equipos de futbol de la liga MX, liga USL y Liga Chilena. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea innovador, proactivo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de nuestro próximo: GESTOR DE COBRANZA Esta posición es para trabajar presencial en la ciudad de León, GTO. Principales Funciones no limitativas: 1.- Cobrar en forma personal a cada uno de los clientes asignados para aplicar cartera. 2.- Dar seguimiento oportuno a la cartera asignada para evitar morosidad en los clientes 3.- Realizar las aclaraciones correspondientes por motivos de cartera. 4.- Aplicar con calidad la cartera recuperada (pagos, notas de crédito, etc.) 5.- Contribuir en los objetivos mensuales de recuperación 6.- Elaboración de Notas de crédito (faltantes, devoluciones y aportaciones). 7.- Descompensaciones y anulaciones. 8.- Liberaciones de pedidos Requisitos: Escolaridad: Licenciatura en administración, contabilidad o afín. Experiencia de 2 años en recuperación de cartera Manejo de office. Preferente conocimiento en SAP Compensación: Nosotros recompensamos tu pasión, los beneficios de trabajar para Grupo Charly, incluyen: • Pago semanal • Prestaciones de ley y adicionales a los de la ley • Fondo de Ahorro • Caja de ahorro (a elección del colaborador) • Descuentos especiales para empleado en productos de la marca • Estabilidad laboral • Servicio médico • Convenios empresariales • Boletos patrocinados por Charly • Obsequio de cumpleaños • Subsidio de comedor • Apoyo de gastos funerarios (a elección del colaborador) ¡Ponte los tenis, queremos que seas parte del equipo, vive el mejor momento con GRUPO CHARLY!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Monterrey, Nuevo León","Hace 3 días","https://mx.computrabajo.com/trabajo-de-futbolista#21676303BF7A0D5161373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación superior - Licenciatura"",""Menos de 1 año de experiencia"",""Edad: A partir de 22 años"",""Conocimientos: Reclutamiento""]","Empresa mexicana líder en la industria, con presencia internacional. Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Actualmente contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Orgullosos Patrocinadores varios de equipos de futbol de la liga MX, liga USL y Liga Chilena. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea innovador, proactivo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de nuestro próximo: Ejecutivo de Adquisición de talento Esta posición es para trabajar presencial en la ciudad de Monterrey, Nuevo León. (Zona Morelos Monterrey). Principales Funciones no limitativas: 1.- Cubrir las vacantes de tiendas de acuerdo con las posiciones disponibles en la herramienta de gestión de talento. 2.- Buscar activamente candidatos mediante diferentes métodos, en bolsas de trabajo, bases de datos de CV, redes profesionales y sociales. 3.- Participar en ferias de empleo para crear redes de contacto con posibles candidatos, instituciones y gubernamental. 4.- Evaluar currículums y postulaciones realizando la preselección de candidatos. 5.- Aplicar entrevistas de inicio y por competencias a los candidatos. 6.- Coordinar la aplicación de evaluaciones psicométricas y técnicas, así como solicitar referencias laborales y personales. 7.- Realizar el proceso de integración y contratación del personal de manera presencial y a distancia. 8.- Gestionar toda la comunicación con candidatos desde el momento en que presentan la solicitud hasta que se incorporan. Requisitos: Escolaridad: Licenciatura concluida o trunca afín a recursos humanos. Experiencia de 6 meses a 1 año en reclutamiento masivo. Manejo de office. Importante: Disponibilidad para viajar de manera ocasional Compensación: Nosotros recompensamos tu pasión, los beneficios de trabajar para Grupo Charly, incluyen: • Pago semanal • Prestaciones de ley y adicionales a los de la ley • Fondo de Ahorro • Caja de ahorro (a elección del colaborador) • Descuentos especiales para empleado en productos de la marca • Estabilidad laboral • Convenios empresariales • Boletos patrocinados por Charly • Obsequio de cumpleaños • Apoyo de gastos funerarios (a elección del colaborador) ¡Ponte los tenis, queremos que seas parte del equipo, vive el mejor momento con GRUPO CHARLY!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 3 días","https://mx.computrabajo.com/trabajo-de-futbolista#4AFBE9C4FA0046F661373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""1 año de experiencia"",""Edad: entre 20 y 50 años""]","GRUPO CHARLY EMPRESA LIDER EN CALZADO DEPORTIVO SOLICITA MECANICO DE PESPUNTE REQUISITOS: EDAD:20-40 AÑOS INDISPENSABLE SABER MANTENIMIENTO E INSTALACION DE MAQUINAS DE PESPUNTE PREFERENTE PREPA TERMINADA EXPERIENCIA DE 2 AÑOS DISPONIBILIDAD INMEDIATA HORARIO DE LUNES A VIERNES DE 8:00 AM A 6:30 PM SE OFRECE SUELDO SEMANAL + VALES DE DESPENSA + BONO DE PUNTUALIDAD ASISTENCIA + DESCUENTOS EN PRODUCTO + VALES DE CALZADO + VALES DE RECOMENDADO COMEDOR SUBSIDIADO, FONDO DE AHORRO, REGALOS DE CUMPLEAÑOS, EVENTOS CORPORATIVOS, OPORTUNIDAD DE CRECIMIENTO, DESARROLLO PROFESIONAL.","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 4 días","https://mx.computrabajo.com/trabajo-de-futbolista#049D79D7A7F78F1861373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Menos de 1 año de experiencia"",""Edad: entre 21 y 35 años""]","Hoy en día, somos Patrocinadores Oficiales del Equipo León, para nosotros, ser de León es un Orgullo. Únete a nuestro equipo de trabajo... Te invitamos a participar en nuestro proceso de selección para la vacante de Almacenista de tiempo completo para la tienda Charly en los Outlet en Mulza. TENEMOS PARA TI: Sueldo Base semanal Esquema de comisiones quincenales adicional Prestaciones de ley (IMSS desde el primer día, aguinaldo, vacaciones, prima vacacional) Puedes disfrutar de días de vacaciones a partir de los 6 meses de antigüedad Apoyo de gastos funenarios Fondo de ahorro Bono de puntualidad Bono de asistencia Caja de ahorro Créditos de empleado Estabilidad Laboral Capacitación constante Convenios con establecimientos Sólo debes contar con los siguientes requisitos: Preparatoria terminada comprobable Mayores de edad (Indispensable contar con INE vigente y RFC expedido por el SAT) Experiencia de 6 meses como almacenista o bodeguero Manejo básico de computadora Disponibilidad de horario, un descanso entre semana y uno en sábado (en temporada alta el descanso es entre semana) Sin problema de traslado, indispensable vivir cerca de la zona. Interesados postularse por este medio o acude a la tienda Charly en Altacia con tu solicitud de empleo.","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 4 días","https://mx.computrabajo.com/trabajo-de-futbolista#C11FA26537926DC361373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Edad: A partir de 18 años""]","Hoy en día, somos Patrocinadores Oficiales del Equipo León, para nosotros, ser de León es un Orgullo. Únete a nuestro equipo de trabajo... Te invitamos a participar en nuestro proceso de selección para las vacantes de Vendedores de tiempo completo para las tiendas Charly ubicadas en los Outlet Mulza. TENEMOS PARA TI: Sueldo Base semanal Esquema de comisiones quincenales Prestaciones de ley (IMSS desde el primer día, Infonavit, Fonacot, aguinaldo, vacaciones, prima vacacional) Fondo de ahorro Caja de ahorro Bono de puntualidad Bono de asistencia Dos descansos entre semana Créditos de empleados Estabilidad Laboral Capacitación constante Estacionamiento gratuito A partir de los 6 meses de antigüedad puedes disfrutar de vacaciones. Sorteo de boletos para los partidos del Club León Sólo debes contar con los siguientes requisitos: Mayores de edad (Indispensable INE vigente y RFC del SAT) Gusto por las ventas y atención al cliente Experiencia no necesaria, nosotros te capacitamos El empleo es de tiempo completo, descanso entre semana Sin problema de traslado Interesados postularse por este medio o lleva solicitud elaborada directo a las tiendas Charly en el local #10 frente a Starbucks o local #42 y 44 ¡Te esperamos!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Zapopan, Jalisco","Hace 4 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#513D7F5989EBE71861373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""1 año de experiencia"",""Edad: A partir de 18 años"",""Conocimientos: Atención al cliente, Gestión de equipos, Retail, Ventas""]","Oferta de Trabajo: Subgerente de Tienda en Grupo Charly / Skechers Grupo Charly está buscando un Subgerente de Tienda apasionado, orientado a resultados y con experiencia en el sector retail para unirse a nuestro equipo en constante crecimiento. Zona de trabajo: Skechers Plaza Galerías Charly Plaza Arboledas Responsabilidades: 1. Atención al Cliente: Proporcionar un servicio excepcional a nuestros clientes, comprender sus necesidades y brindar soluciones personalizadas. 2. Trabajo en Equipo: Colaborar estrechamente con el Gerente de Tienda y el equipo de ventas para alcanzar los objetivos de la tienda. 3. Resolución de Conflictos: Gestionar eficazmente los conflictos entre el personal o entre el personal y los clientes, manteniendo un ambiente positivo y profesional. 4. Ventas: Aumentar las ventas mediante la promoción de productos, el upselling y el cross-selling, y brindando una experiencia de compra excepcional. 5. Manejo de Personal: Capacitar, coordinar y supervisar al personal de la tienda para garantizar un servicio de calidad y alcanzar los objetivos de ventas. 6. Comunicación y Persuasión: Comunicarse eficazmente con el personal y los clientes, y persuadirlos para tomar decisiones favorables a la empresa. 7. Manejo de Cajas: Administrar el proceso de caja, garantizar la precisión en las transacciones y la seguridad de los fondos. Requisitos: -Escolaridad mínima Bachillerato -Experiencia previa como Gerente o Subgerente de Tienda en el sector retail. - Excelentes habilidades de atención al cliente, trabajo en equipo y resolución de conflictos. - Capacidad demostrada para aumentar las ventas y gestionar personal. - Fuertes habilidades de comunicación y persuasión. - Experiencia en el manejo de cajas y sistemas de punto de venta. - Disponibilidad para trabajar en horarios flexibles, incluidos fines de semana y días festivos. Te ofrecemos: -Sueldo base mensual $12,000 Bruto (pago semanal) + 10% Bono de asistencia + 10% Bono de puntualidad + Bono de transporte $1,000 mensuales (pago semanal) + Atractivas comisiones quincenales -Fondo de ahorro del 4% -Caja de ahorro -Descuento de empleado -Dos descansos a la semana -Apoyo de gastos funerarios -Regalo de cumpleaños Zona de trabajo: Plaza Galerias y Plaza Arboledas Si estas interesado/a y cubres con el perfil postúlate por este medio","$ 12,000.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 4 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#B473A342A9F4E17C61373E686DCF3405",2,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""1 año de experiencia"",""Idiomas: Inglés"",""Edad: Hasta 45 años"",""Conocimientos: Atención al cliente, Call Center""]","Grupo Charly, empresa mexicana líder en la industria, con presencia internacional Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Actualmente contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Orgullosos Patrocinadores varios de equipos de futbol de la liga MX, liga USL. Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Nos encontramos buscando talento que sea innovador, proactivo, dinámico y orientado a resultados. Actualmente estamos en búsqueda de un Ejecutivo de Contact Center Bilingue, esta posición trabaja de forma presencial en la ciudad de León, Guanajuato. Buscamos talento que sea creativo, dinámico y orientado a resultados. Principales Funciones, no limitativas: 1.-Atención y seguimiento de casos recibidos por los diferentes canales de comunicación 2.-Documentación adecuada indispensable de cada caso sobre la plataforma 3.-Diagnostico, escalación (de así aplicar) y resolución de casos reportados por parte de nuestros clientes 4.- Brindar asistencia de seguimiento postventa (reembolsos, solicitudes de cambios, seguimientos de pedido), Requisitos: Escolaridad: Preparatoria en adelante/ Lic trunca/ Licenciatura Experiencia en puestos similares: 1 de experiencia en contact center. Conocimientos: Atención al cliente, Inglés conversacional, Excel ( Básico) Siendo parte de la familia Charly, se nos brinda la oportunidad de trabajar en lo que más nos apasiona. Los beneficios de trabajar con nosotros incluyen: · Pago semanal · Prestaciones de ley y adicionales a los de la ley · Fondo de Ahorro · Caja de ahorro (a elección del colaborador) · Descuentos especiales para empleado en productos de la marca · Estabilidad laboral · Servicio médico · Convenios empresariales · Obsequio de cumpleaños · Subsidio de comedor · Servicio dental (costos preferenciales) · Apoyo de gastos funerarios (a elección del colaborador)","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 4 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#ADD6B5A763B70C7C61373E686DCF3405",3,"Otro tipo de contrato","[""Educación mínima: Educación superior - Licenciatura"",""Edad: A partir de 20 años"",""Conocimientos: Microsoft Office""]","Empresa mexicana líder en la industria, con presencia internacional. Tenemos más de 70 años especializados en la comercialización, importación, exportación, manufactura y retail de calzado, ropa y accesorios deportivos. Contamos con 200 tiendas a nivel nacional y grandes proyectos internacionales. Actualmente estamos en búsqueda de nuestro próximo Practicante de nóminas Esta posición realizará prácticas profesionales de forma presencial en la ciudad de León, Guanajuato Buscamos talento que sea creativo, dinámico y orientado a resultados. Principales Funciones, no limitativas. 1.- Captura y seguimiento de constancias de situación fiscal del personal de la compañía. 2.- Revisión y captura de personal de NI en sistema de nómina. 3.- Entrega de recibos de nómina en manufactura. 4.- Llenado de archivos internos para el pago de pensiones alimenticias. 5.- Concentrado de bajas y altas del personal para control interno y seguimiento de aplicación en IMSS. 6.- Apoyo en atención en la recepción. 7.- Captura de reglas de personal de nuevo ingreso. 8.- Entrega de tarjetas de vales de despensa. 9.- Apoyo en actividades del área de presupuestos. 10.- Apoyo en actividades del área de beneficios. Requisitos: Escolaridad: Cursar últimos semestres o cuatrimestres en la Licenciatura en Administración, Economía, Finanzas, Contabilidad, o afín. Experiencia y conocimientos teóricos: Conocimiento en Ley Federal del Trabajo, Infonavit, Fonacot, Proceso de cálculo de nómina aguinaldo e ISR. Software: Manejo de paquetería Office ¡Ponte los tenis, queremos que seas parte del equipo, vive el mejor momento con GRUPO CHARLY!","A convenir"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Morelia, Michoacán","Hace 4 días","https://mx.computrabajo.com/trabajo-de-futbolista#9B39A41F8D67D33C61373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Edad: entre 18 y 43 años"",""Conocimientos: Dirección de ventas, Ventas""]","Únete a nuestro equipo de trabajo... Te invitamos a participar en nuestro proceso de selección para la vacante de vendedor/Almacenista de tiempo completo para las tiendas Charly y Skechers en Morelia Michoacan. TENEMOS PARA TI: Sueldo Base semanal Esquema de comisiones quincenal Prestaciones de ley (IMSS desde el primer día, Infonavit, Fonacot, aguinaldo, vacaciones, prima vacacional) Fondo de ahorro Caja de ahorro Bono de puntualidad Bono de Asistencia Bono de transporte Créditos de empleados Estabilidad Laboral Capacitación constante Estacionamiento gratuito A partir de los 6 meses de antigüedad puedes anticipar vacaciones. 2 días de descanso entre semana Transporte de la empresa todos los dias de la alameda a la plaza Sólo debes contar con los siguientes requisitos: Mayores de edad (Indispensable INE vigente y Constancia de Situación Fiscal (RFC) Experiencia no necesaria, nosotros te capacitamos Gusto por las ventas y la atención al cliente El empleo es de tiempo completo Sin problema de traslado Interesados postularse por este medio, o lleva solicitud elaborada directo a las tiendas Charly. ¡Te esperamos!","$ 10,400.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","San Luis Potosí, San Luis Potosí","Hace 4 días","https://mx.computrabajo.com/trabajo-de-futbolista#E34B97548281155161373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""2 años de experiencia"",""Edad: entre 25 y 50 años"",""Conocimientos: Gestión de ventas, Ventas""]","Grupo Charly, líder en la venta de calzado deportivo ¡¡¡Busca gente como tú, talento que deja huella!!! S O L I C I T A : SUBGERENTE DE TIENDA CHARLY EN San Luis Potosí centro OFRECEMOS: Pago Semanal Comisiones quincenales. Prestaciones de ley desde el primer día Aguinaldo Vacaciones conforme a la nueva ley Contratación directa con la empresa Capacitación constante Uniforme Fondo de ahorro del 4% Caja de ahorro (opcional) Bono de transporte Bonos de puntualidad Bono de asistencia Obsequio de cumpleaños. Obsequio de aniversario laboral. Descuento en tienda de productos de la marca Disponibilidad de trabajar de L-D con una hora de comida, con 2 días de descanso entre semana Estabilidad laboral Funciones Apoyo Administración de tienda Control de indicadores operativos y comerciales Apertura y cierre de tienda Manejo de inventarios Apego a políticas y normas de la empresa Manejo de personal Capacitación de personal REQUISITOS INDISPENSABLES Experiencia en negocio Retail/ventas (indispensable) MIN 2 AÑOS Enfoque a resultados. Comunicación efectiva. Asertividad. Trabajo en equipo. Liderazgo. ¡Únete a nuestro equipo de trabajo! Sí estas interesado (a) y cubres el perfil, postúlate por este medio o comunícate al 479 103 0127","$ 12,000.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 4 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#E1DE80732CB0CED561373E686DCF3405",3,"Contrato por temporada","[""Educación mínima: Educación media superior -Bachillerato General"",""Edad: A partir de 18 años""]","Únete a nuestro equipo de Trabajo. Te invitamos a participar en nuestro proceso de selección para la vacante de Asesor de Ventas Temporal en nuestras tienda Skechers Altacia. Tenemos para ti: Sueldo Base Atractivo esquema de Comisiones Prestaciones de Ley desde el primer día Fondo de Ahorro Caja de Ahorro Bono de Puntualidad semanal Bono de asistencia semanal Créditos de empleado Capacitación constante Descuentos en la compañía Requisitos: Secundaria Terminada Mayores de Edad Contar con Rfc INE vigente Gustos por las ventas y atención al cliente Interesados acudir a la sucursal o postularse por este medio.","$ 9,000.00 (Mensual) + Comisiones"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","León, Guanajuato","Hace 4 días (actualizada)","https://mx.computrabajo.com/trabajo-de-futbolista#8AB6E84F781E1E8261373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""1 año de experiencia"",""Edad: entre 20 y 40 años""]","GRUPO CHARLY EMPRESA LIDER EN CALZADO DEPORTIVO SOLICITA AUXILIAR DE MANTENIMIENTO-TECNICO DE MANTENIMIENTO REQUISITOS: EDAD:20-40 AÑOS INDISPENSABLE SABER MANTENIMIENTO E INSTALACION DE MAQUINAS DE PESPUNTE PREFERENTE PREPA TERMINADA EXPERIENCIA DE 2 AÑOS DISPONIBILIDAD INMEDIATA HORARIO DE LUNES A VIERNES DE 8:00 AM A 6:30 PM SE OFRECE SUELDO SEMANAL + VALES DE DESPENSA + BONO DE PUNTUALIDAD ASISTENCIA + DESCUENTOS EN PRODUCTO + VALES DE CALZADO + VALES DE RECOMENDADO COMEDOR SUBSIDIADO, FONDO DE AHORRO, REGALOS DE CUMPLEAÑOS, EVENTOS CORPORATIVOS, OPORTUNIDAD DE CRECIMIENTO, DESARROLLO PROFESIONAL.","$ 14,400.00 (Mensual)"
"Asesor de ventas tienda Charly","Grupo Charly / Skechers","Aguascalientes, Aguascalientes","Hace 5 días","https://mx.computrabajo.com/trabajo-de-futbolista#531477BC9547C11961373E686DCF3405",3,"Contrato por tiempo indeterminado","[""Educación mínima: Educación media superior -Bachillerato General"",""Edad: entre 18 y 30 años""]","Únete a nuestro equipo de trabajo... Te invitamos a participar en nuestro proceso de selección para las vacantes de Vendedores de tiempo completo para tienda Charly en el centro Comercial el Parian TENEMOS PARA TI: Sueldo Base semanal Esquema de comisiones quincenales Prestaciones de ley (IMSS desde el primer día, Infonavit, Fonacot, aguinaldo, vacaciones, prima vacacional) Fondo de ahorro Caja de ahorro Bono de puntualidad Bono de asistencia Dos descansos entre semana Créditos de empleados Estabilidad Laboral Capacitación constante Estacionamiento gratuito A partir de los 6 meses de antigüedad puedes disfrutar de vacaciones. Sorteo de boletos para los partidos del Club León Sólo debes contar con los siguientes requisitos: Mayores de edad (Indispensable INE vigente y RFC del SAT) Gusto por las ventas y atención al cliente Experiencia no necesaria, nosotros te capacitamos El empleo es de tiempo completo, descanso entre semana Sin problema de traslado No estudiantes Interesados postularse por este medio o lleva solicitud elaborada directo a la tienda Charly en el Parian ¡Te esperamos!","A convenir"
